SaleID,Date,ProductID,CustomerID,Region,Quantity,Price
1682,15-03-2025,P122,C2391,West,2,263.84
1683,20-03-2025,P134,C0492,North,4,478.25
1684,20-12-2024,P147,C4175,North,5,164.88
1685,31-07-2025,P105,C0502,East,1,172.37
1686,04-01-2025,P105,C2856,West,7,452.13
1687,15-11-2024,P122,C0622,South,6,135.92
1688,10-01-2025,P141,C0845,East,9,340.58
1689,03-08-2025,P131,C2542,West,6,208.52
1690,26-10-2024,P104,C1615,North,10,337.62
1691,14-07-2025,P107,C3304,East,7,176.82
1692,10-01-2025,P108,C3990,West,9,168.02
1693,25-10-2024,P106,C4983,North,3,449.86
1694,13-01-2025,P143,C0842,West,10,287.2
1695,17-02-2025,P136,C1673,West,2,246.17
1696,14-11-2024,P107,C2997,West,7,491.43
1697,26-03-2025,P134,C3461,North,2,305.94
1698,25-06-2025,P131,C3158,West,6,310.61
1699,26-12-2024,P146,C4271,South,4,121.92
1700,16-11-2024,P105,C3904,North,6,439.18
1701,13-06-2025,P122,C4394,South,6,135.32
1702,05-02-2025,P123,C4417,North,10,206.5
1703,25-06-2025,P121,C3603,South,9,216.33
1704,08-12-2024,P124,C1962,South,10,345.26
1705,20-06-2025,P150,C4172,South,5,121.65
1706,27-03-2025,P126,C1164,North,8,457.44
1707,16-03-2025,P145,C3949,East,9,69.49
1708,06-12-2024,P144,C2706,East,7,242.49
1709,17-04-2025,P132,C4955,South,1,416.65
1710,06-02-2025,P150,C1659,North,3,404.91
1711,24-05-2025,P122,C1676,South,8,130.45
1712,27-08-2025,P149,C3148,West,10,302.08
1713,09-01-2025,P142,C1819,East,6,81.33
1714,19-07-2025,P124,C0502,South,6,106.6
1715,30-05-2025,P134,C3037,East,7,97.92
1716,10-03-2025,P116,C0037,West,4,473.62
1717,13-09-2025,P101,C4385,West,3,448.7
1718,30-06-2025,P101,C3742,South,9,439.26
1719,18-10-2024,P111,C3964,West,8,255.15
1720,03-12-2024,P148,C0950,North,9,181.62
1721,06-02-2025,P121,C1051,West,9,464.69
1722,31-07-2025,P113,C0009,North,1,249.16
1723,03-09-2025,P106,C1200,North,1,422.28
1724,08-09-2025,P146,C2283,South,4,182.84
1725,04-07-2025,P119,C4005,South,1,206.96
1726,02-08-2025,P143,C3961,West,8,92.27
1727,02-06-2025,P140,C3500,North,10,312.15
1728,12-11-2024,P131,C0888,West,6,369.4
1729,23-11-2024,P128,C2867,West,7,396.35
1730,09-05-2025,P127,C2425,North,10,324.23
1731,16-11-2024,P144,C3094,South,4,179.41
1732,13-12-2024,P118,C0132,North,10,371.03
1733,09-04-2025,P110,C1323,East,3,493.89
1734,13-09-2025,P125,C2987,South,8,330.86
1735,03-02-2025,P145,C1494,South,2,310.75
1736,29-08-2025,P149,C2117,South,10,366.54
1737,03-03-2025,P130,C0175,East,5,265.21
1738,25-09-2025,P116,C3452,North,2,200.56
1739,06-04-2025,P141,C4807,North,2,458.54
1740,02-08-2025,P122,C0305,North,1,81.16
1741,05-03-2025,P146,C1241,West,1,63.83
1742,22-12-2024,P103,C1103,West,6,302.24
1743,07-11-2024,P146,C1712,East,8,459.38
1744,11-07-2025,P139,C3734,South,4,193.39
1745,29-09-2024,P133,C4100,South,6,271.4
1746,30-09-2024,P106,C4917,South,2,177.66
1747,05-02-2025,P126,C3867,North,5,222.98
1748,16-11-2024,P146,C4140,West,7,433.88
1749,30-07-2025,P144,C1967,South,1,444.47
1750,20-07-2025,P106,C4054,South,7,240.48
1751,23-07-2025,P110,C4248,South,5,226.78
1752,08-06-2025,P122,C2162,South,8,351.41
1753,17-01-2025,P119,C0022,North,1,360.14
1754,13-06-2025,P148,C1158,North,9,226.01
1755,01-07-2025,P104,C0708,East,7,405.46
1756,03-02-2025,P121,C0705,North,9,394.56
1757,08-05-2025,P118,C1708,South,8,444.84
1758,02-08-2025,P126,C1663,North,4,494.76
1759,28-07-2025,P121,C3448,South,7,319.22
1760,15-04-2025,P149,C1645,North,2,458.18
1761,18-01-2025,P104,C0309,North,9,419.34
1762,12-11-2024,P138,C1924,North,9,249.52
1763,25-08-2025,P108,C0030,East,9,485.23
1764,18-09-2025,P112,C4315,South,6,364.56
1765,05-07-2025,P118,C0529,East,9,446.35
1766,28-10-2024,P139,C1473,North,10,382.82
1767,17-11-2024,P104,C2151,South,8,237.72
1768,23-12-2024,P106,C1987,West,7,126.68
1769,14-09-2025,P142,C0203,North,3,493.27
1770,07-04-2025,P144,C3516,North,6,433.87
1771,05-12-2024,P149,C4687,East,8,452.36
1772,15-04-2025,P117,C3752,North,6,460.11
1773,20-11-2024,P115,C0604,North,1,490.77
1774,02-05-2025,P144,C4494,South,4,53.77
1775,02-06-2025,P140,C3545,West,4,322.1
1776,01-12-2024,P140,C4128,East,3,92.6
1777,26-07-2025,P138,C1023,East,3,350.27
1778,26-06-2025,P139,C1907,West,7,380.05
1779,03-10-2024,P123,C0236,North,7,415.53
1780,20-01-2025,P128,C3924,North,9,272.86
1781,26-07-2025,P126,C1027,South,7,467.08
1782,03-08-2025,P128,C4463,East,1,89.5
1783,30-05-2025,P142,C3249,South,8,465.94
1784,01-12-2024,P112,C4851,South,3,241.3
1785,25-05-2025,P128,C3637,North,10,364.66
1786,21-04-2025,P113,C3667,West,2,477.32
1787,21-05-2025,P121,C1385,South,9,462.55
1788,15-10-2024,P139,C4406,North,8,181.15
1789,22-01-2025,P138,C1982,East,10,290.96
1790,18-09-2025,P109,C2650,East,10,264.48
1791,29-06-2025,P130,C1248,West,6,488.54
1792,16-03-2025,P132,C3115,East,1,297.07
1793,14-01-2025,P113,C4564,East,9,61.09
1794,14-04-2025,P102,C0594,East,2,397.94
1795,05-11-2024,P107,C3175,East,8,298.15
1796,03-04-2025,P113,C4684,North,3,315.6
1797,26-06-2025,P123,C3248,East,2,290.47
1798,11-07-2025,P129,C0658,North,5,286.51
1799,01-10-2024,P103,C0460,East,1,51.96
1800,22-01-2025,P139,C1505,East,5,317.46
1801,11-07-2025,P141,C1483,West,9,425.87
1802,17-02-2025,P132,C2864,West,1,331.91
1803,01-05-2025,P142,C0137,South,10,138.28
1804,22-12-2024,P108,C0833,South,6,335.13
1805,12-10-2024,P105,C4155,West,1,272.03
1806,09-05-2025,P111,C4683,North,7,347.71
1807,06-04-2025,P139,C2824,South,3,122.92
1808,05-08-2025,P113,C3343,South,2,335.29
1809,24-10-2024,P102,C3150,South,1,56.14
1810,11-12-2024,P132,C1603,North,3,415.57
1811,16-05-2025,P112,C3154,West,3,166.8
1812,05-08-2025,P137,C3697,East,4,261.31
1813,12-09-2025,P148,C2362,North,6,272.67
1814,23-06-2025,P145,C0754,East,5,225.96
1815,17-07-2025,P143,C4896,East,7,355.23
1816,28-04-2025,P132,C2095,North,7,294.24
1817,24-04-2025,P132,C1707,East,5,163.92
1818,01-12-2024,P124,C1793,East,6,376.05
1819,05-08-2025,P118,C3120,West,9,488.83
1820,16-08-2025,P143,C3432,East,9,139.38
1821,27-04-2025,P148,C2193,South,5,302.7
1822,17-02-2025,P115,C2894,West,3,434.6
1823,06-12-2024,P132,C1769,West,7,423.44
1824,11-04-2025,P134,C2566,South,3,63.18
1825,26-09-2024,P143,C3775,West,6,286.04
1826,16-05-2025,P101,C4161,East,4,121.58
1827,29-04-2025,P142,C3347,South,5,185.34
1828,22-10-2024,P147,C3528,East,9,64.25
1829,02-10-2024,P102,C2504,East,1,212.53
1830,21-05-2025,P147,C0262,South,9,171.11
1831,07-06-2025,P130,C1354,North,1,256.05
1832,24-01-2025,P118,C1411,South,10,70.56
1833,20-01-2025,P130,C3661,South,8,458.14
1834,29-12-2024,P138,C2579,East,6,350.13
1835,27-09-2024,P144,C0040,South,9,466.42
1836,18-10-2024,P105,C3455,South,6,301.59
1837,05-02-2025,P123,C0901,East,1,354.46
1838,07-11-2024,P145,C0040,East,6,60.42
1839,07-05-2025,P112,C4607,North,5,144.37
1840,27-05-2025,P115,C0531,South,8,318.48
1841,11-08-2025,P150,C1905,South,8,329.2
1842,23-06-2025,P149,C2709,South,2,408.87
1843,30-01-2025,P147,C0824,North,3,157.55
1844,05-01-2025,P123,C4720,North,5,497.19
1845,21-06-2025,P111,C3286,East,3,448.21
1846,19-08-2025,P117,C1221,West,7,457.75
1847,11-04-2025,P143,C2818,North,1,285.61
1848,30-01-2025,P132,C1831,South,9,371.71
1849,26-03-2025,P123,C2856,East,6,479.55
1850,27-11-2024,P117,C3534,North,10,420.71
1851,03-05-2025,P141,C0663,South,6,92.2
1852,13-11-2024,P131,C2494,East,6,190.7
1853,10-12-2024,P144,C1802,West,1,465.71
1854,04-11-2024,P127,C1112,West,3,294.72
1855,30-06-2025,P107,C3406,West,4,161.35
1856,26-05-2025,P117,C3157,North,3,430.64
1857,05-01-2025,P143,C2601,West,6,483.5
1858,26-12-2024,P147,C1367,West,5,447.34
1859,12-01-2025,P112,C3476,North,9,165.89
1860,12-11-2024,P108,C4188,West,7,121.9
1861,11-11-2024,P138,C0486,West,10,155.32
1862,15-10-2024,P139,C3535,South,1,405.54
1863,21-04-2025,P116,C4897,East,2,246.12
1864,25-11-2024,P132,C0486,East,6,64.62
1865,04-01-2025,P122,C4835,South,3,461.47
1866,03-08-2025,P146,C3431,West,4,354.51
1867,17-06-2025,P107,C1420,South,5,401.74
1868,05-04-2025,P150,C4351,North,5,275.94
1869,24-10-2024,P106,C2391,South,1,115.36
1870,30-07-2025,P139,C1985,West,5,214.82
1871,02-02-2025,P144,C1186,South,4,98.18
1872,03-07-2025,P117,C1086,West,6,395.2
1873,10-01-2025,P129,C3102,West,3,322.87
1874,14-10-2024,P105,C0903,East,5,315.71
1875,21-12-2024,P148,C2337,East,4,452.89
1876,10-12-2024,P134,C1664,East,4,246.15
1877,07-01-2025,P140,C3052,South,2,448.97
1878,25-07-2025,P144,C1285,West,8,103.42
1879,20-01-2025,P142,C0879,East,1,233.6
1880,12-03-2025,P144,C4789,North,8,322.23
1881,05-11-2024,P125,C2784,North,8,146.13
1882,20-04-2025,P111,C4172,North,7,113.56
1883,07-05-2025,P140,C0684,North,9,270.13
1884,18-08-2025,P140,C1275,South,2,317.17
1885,09-08-2025,P116,C3253,North,6,249.19
1886,29-10-2024,P144,C3773,West,8,101.26
1887,21-03-2025,P102,C2941,South,10,281.23
1888,20-12-2024,P129,C3993,North,8,339.56
1889,28-05-2025,P123,C4874,North,6,438.52
1890,02-11-2024,P104,C2084,East,6,73
1891,12-07-2025,P112,C0049,South,7,384.08
1892,16-03-2025,P134,C2000,West,9,325.81
1893,30-11-2024,P114,C2537,East,1,126.55
1894,01-01-2025,P121,C4121,West,8,392.55
1895,11-11-2024,P104,C1948,North,5,53.83
1896,16-08-2025,P150,C1686,East,7,358.18
1897,08-04-2025,P130,C2851,East,2,291.41
1898,05-09-2025,P147,C1198,South,7,293.77
1899,03-12-2024,P107,C0366,North,4,423.55
1900,23-02-2025,P143,C1083,West,3,82.25
1901,28-08-2025,P149,C2569,North,4,160.06
1902,02-02-2025,P125,C0493,North,9,189.73
1903,30-04-2025,P110,C0024,North,4,290.94
1904,29-07-2025,P136,C1385,East,4,128.22
1905,17-06-2025,P150,C4508,South,2,446.67
1906,04-01-2025,P144,C3169,North,7,150.02
1907,02-12-2024,P101,C1947,North,8,495.66
1908,12-04-2025,P148,C3117,North,8,387.09
1909,14-04-2025,P138,C2509,West,7,266.96
1910,16-10-2024,P103,C0351,North,6,108.23
1911,17-03-2025,P117,C0817,North,8,461
1912,06-09-2025,P130,C0936,West,4,171.05
1913,09-01-2025,P124,C0226,East,2,131.14
1914,25-06-2025,P130,C0053,East,2,394.14
1915,13-10-2024,P150,C4786,North,10,169.17
1916,13-03-2025,P142,C2490,East,5,470.63
1917,27-07-2025,P127,C4961,West,3,327.58
1918,02-11-2024,P123,C2773,West,2,320.02
1919,13-08-2025,P130,C3505,West,2,156.35
1920,02-04-2025,P129,C0953,West,3,430.91
1921,01-02-2025,P116,C4790,East,7,97.95
1922,02-12-2024,P148,C3291,West,8,294.76
1923,01-03-2025,P102,C3050,East,8,143.36
1924,19-12-2024,P107,C1603,West,5,420.42
1925,13-05-2025,P103,C1359,South,4,359.33
1926,29-06-2025,P146,C2365,West,2,185.87
1927,15-12-2024,P126,C3124,South,8,240.92
1928,14-12-2024,P147,C1790,North,5,478.14
1929,27-07-2025,P108,C0587,West,7,400.61
1930,19-02-2025,P144,C2443,South,2,218.57
1931,28-04-2025,P119,C4190,South,2,320.43
1932,03-08-2025,P135,C3453,South,7,167.87
1933,08-12-2024,P102,C2051,West,6,219.7
1934,19-11-2024,P137,C3175,West,1,147.4
1935,13-12-2024,P136,C4578,South,1,62.74
1936,30-06-2025,P135,C1802,West,10,464.24
1937,13-01-2025,P115,C3290,South,2,394.48
1938,26-12-2024,P137,C1484,South,10,101.13
1939,24-08-2025,P142,C1374,West,1,222.49
1940,11-09-2025,P139,C1828,East,2,69.66
1941,23-09-2025,P117,C0409,West,3,310.55
1942,23-05-2025,P106,C4451,West,3,107.73
1943,13-06-2025,P111,C2301,West,2,283.37
1944,02-09-2025,P102,C0717,North,8,363.44
1945,09-04-2025,P150,C3281,North,8,200.6
1946,02-06-2025,P129,C4308,East,10,264.68
1947,02-08-2025,P119,C4765,West,10,320.12
1948,24-05-2025,P121,C1321,South,2,270.65
1949,02-05-2025,P108,C2287,West,6,494.53
1950,20-04-2025,P123,C4234,North,9,328.91
1951,14-09-2025,P143,C0836,North,7,84.64
1952,10-07-2025,P114,C2568,West,4,92.62
1953,21-04-2025,P127,C1640,North,3,318.37
1954,05-10-2024,P124,C2887,West,3,385.18
1955,01-09-2025,P149,C3395,North,7,318.51
1956,24-09-2025,P139,C3363,South,8,461.24
1957,13-09-2025,P133,C0582,North,10,427.63
1958,28-12-2024,P114,C4306,North,7,288.68
1959,12-09-2025,P111,C0388,North,4,339.35
1960,28-02-2025,P101,C4093,North,7,496
1961,15-08-2025,P123,C1545,South,2,225.06
1962,17-04-2025,P145,C1594,West,2,411.05
1963,05-03-2025,P116,C0630,West,10,437.44
1964,16-10-2024,P122,C2194,North,1,189.71
1965,16-12-2024,P139,C0462,South,8,352.65
1966,23-09-2025,P139,C2927,East,6,282.15
1967,06-01-2025,P122,C4125,South,6,362.68
1968,12-08-2025,P116,C4897,North,3,266.82
1969,01-11-2024,P118,C1785,South,3,459.85
1970,22-11-2024,P150,C2802,North,8,413.92
1971,24-04-2025,P105,C4917,South,6,300.94
1972,12-03-2025,P105,C2082,West,7,454.11
1973,29-10-2024,P107,C1493,South,7,414.99
1974,23-11-2024,P108,C4441,West,4,307.15
1975,27-07-2025,P117,C2933,East,2,421.17
1976,10-04-2025,P147,C4546,East,6,155.19
1977,29-03-2025,P121,C3192,South,1,321.4
1978,29-06-2025,P101,C3853,West,9,347.66
1979,27-12-2024,P122,C0378,West,5,213.06
1980,18-02-2025,P138,C4411,West,3,333.34
1981,20-08-2025,P147,C0264,South,2,257.41
1982,28-06-2025,P141,C1542,East,2,238.34
1983,18-11-2024,P133,C0528,North,4,147.11
1984,14-08-2025,P140,C3855,South,7,253.77
1985,13-04-2025,P131,C1115,North,8,345.59
1986,26-09-2025,P146,C2407,North,3,187.53
1987,28-08-2025,P142,C1407,South,5,92.33
1988,07-06-2025,P140,C4303,South,1,235.31
1989,19-01-2025,P116,C1515,South,7,190.7
1990,21-12-2024,P101,C0772,North,5,180.59
1991,06-11-2024,P111,C2430,East,3,351.23
1992,09-08-2025,P143,C0253,South,5,160.09
1993,24-06-2025,P149,C3014,North,10,188.44
1994,23-07-2025,P127,C2876,North,2,350.74
1995,14-11-2024,P133,C3489,North,6,237.44
1996,06-10-2024,P118,C0067,East,2,189.02
1997,02-02-2025,P123,C1577,North,4,260.36
1998,21-08-2025,P121,C2549,South,5,427.45
1999,18-07-2025,P106,C0458,South,7,437.04
2000,14-01-2025,P143,C0579,North,4,193.24
2001,21-07-2025,P121,C2189,South,10,317.13
2002,22-02-2025,P112,C0289,South,4,266.13
2003,01-05-2025,P146,C3127,West,10,348.78
2004,17-08-2025,P128,C4915,South,3,306.43
2005,30-05-2025,P115,C1899,West,2,305.91
2006,26-09-2025,P106,C0536,South,10,354.56
2007,07-08-2025,P140,C1889,East,3,176.2
2008,17-05-2025,P141,C1219,East,1,220.35
2009,21-03-2025,P144,C1456,South,5,234.55
2010,23-08-2025,P113,C2457,South,4,165.81
2011,05-02-2025,P131,C3039,North,9,221.56
2012,31-05-2025,P140,C2085,North,9,245.6
2013,30-09-2024,P124,C2360,South,5,162.09
2014,29-08-2025,P136,C1447,West,10,475.12
2015,24-12-2024,P136,C2702,East,1,252.4
2016,20-11-2024,P114,C2786,North,10,437.89
2017,07-07-2025,P111,C4583,East,10,172.39
2018,15-02-2025,P131,C0068,South,10,242.11
2019,05-01-2025,P139,C3457,East,6,144.29
2020,28-11-2024,P139,C0788,West,7,197.66
2021,30-08-2025,P117,C3752,North,9,285.37
2022,05-06-2025,P101,C0309,East,5,111.37
2023,02-12-2024,P133,C3731,South,5,493.68
2024,02-01-2025,P148,C3293,West,9,483.29
2025,19-09-2025,P128,C3687,East,8,57.38
2026,24-02-2025,P145,C0873,West,1,442.48
2027,29-08-2025,P128,C4787,North,2,430.83
2028,14-06-2025,P140,C3608,North,2,61.84
2029,21-06-2025,P149,C1761,East,8,96.18
2030,12-06-2025,P126,C3936,East,7,244.46
2031,20-11-2024,P121,C0001,East,2,294.27
2032,17-10-2024,P133,C3461,North,2,222.96
2033,23-07-2025,P143,C2397,East,10,449.07
2034,26-09-2025,P144,C1481,South,5,362.43
2035,16-10-2024,P124,C3564,East,1,447.32
2036,17-09-2025,P118,C2656,North,6,401.69
2037,28-03-2025,P127,C4724,South,8,204.42
2038,19-04-2025,P103,C1112,East,3,407.93
2039,24-01-2025,P128,C0591,West,9,314.52
2040,22-10-2024,P122,C3652,North,5,481.53
2041,08-08-2025,P109,C2707,North,4,292.51
2042,14-03-2025,P146,C4019,West,3,390.01
2043,30-05-2025,P120,C4213,North,7,392.27
2044,16-11-2024,P116,C4238,East,10,160.02
2045,17-06-2025,P148,C3336,North,7,138.14
2046,25-08-2025,P133,C2874,South,1,374.04
2047,13-10-2024,P106,C0179,North,3,247.67
2048,11-10-2024,P137,C3092,East,2,485.08
2049,28-05-2025,P140,C1708,North,5,339.22
2050,05-08-2025,P133,C3022,South,8,256.85
2051,11-03-2025,P134,C3081,West,1,451.19
2052,24-05-2025,P125,C2684,West,3,73.22
2053,25-08-2025,P113,C3461,South,5,186.82
2054,21-12-2024,P119,C1731,East,7,278.9
2055,21-12-2024,P139,C3093,South,4,97.23
2056,09-01-2025,P105,C1234,South,4,216.85
2057,27-04-2025,P144,C3455,North,8,371.33
2058,13-04-2025,P148,C0392,West,4,427.19
2059,12-05-2025,P129,C2470,East,6,257.44
2060,09-09-2025,P128,C1418,West,3,224.66
2061,01-06-2025,P126,C3642,East,1,279.25
2062,12-06-2025,P136,C4960,West,8,169.23
2063,03-04-2025,P132,C3067,East,5,342.53
2064,23-01-2025,P119,C4116,East,3,314.34
2065,27-07-2025,P113,C3655,West,5,445.18
2066,11-12-2024,P102,C1967,West,7,259.58
2067,19-11-2024,P136,C3894,East,1,169.31
2068,14-10-2024,P110,C0185,West,7,260.26
2069,16-05-2025,P106,C2525,West,6,139.87
2070,10-09-2025,P106,C0623,East,8,394.94
2071,29-12-2024,P142,C1704,North,10,314.76
2072,31-07-2025,P103,C0382,East,1,408.34
2073,29-01-2025,P124,C3264,East,9,117.51
2074,13-03-2025,P148,C2380,East,6,159.87
2075,17-12-2024,P122,C3463,East,4,203.88
2076,01-07-2025,P112,C1641,South,7,243.43
2077,29-06-2025,P103,C0111,North,5,259.89
2078,06-06-2025,P137,C0645,North,1,381.03
2079,30-10-2024,P120,C4792,East,7,85.01
2080,28-01-2025,P139,C4898,West,6,497.13
2081,12-01-2025,P106,C4487,North,6,276.07
2082,28-07-2025,P148,C3669,East,7,241.87
2083,06-02-2025,P120,C2511,West,8,241.27
2084,12-01-2025,P106,C4184,West,9,269.09
2085,26-12-2024,P101,C2300,West,10,235.22
2086,10-01-2025,P143,C3141,South,10,57.12
2087,06-10-2024,P124,C1091,East,7,204.39
2088,14-02-2025,P139,C4802,East,1,287.04
2089,09-10-2024,P140,C0556,East,3,365.62
2090,12-08-2025,P145,C1897,North,3,308.41
2091,06-02-2025,P112,C4067,West,5,434.91
2092,18-09-2025,P121,C2280,West,4,330.41
2093,03-02-2025,P128,C1432,South,2,164.02
2094,15-01-2025,P123,C0551,South,2,289.37
2095,20-12-2024,P125,C0265,East,8,188.39
2096,16-04-2025,P116,C1747,North,5,254.2
2097,19-12-2024,P148,C4099,East,3,167.52
2098,28-10-2024,P120,C2478,South,1,134.59
2099,04-12-2024,P139,C2151,East,2,57.51
2100,01-08-2025,P148,C1364,South,9,266.38
2101,02-07-2025,P115,C2928,North,9,462.1
2102,11-04-2025,P144,C3329,West,5,466.55
2103,02-01-2025,P132,C3925,East,2,141.7
2104,13-03-2025,P114,C3003,North,9,353.44
2105,18-03-2025,P101,C1158,East,9,218.25
2106,17-07-2025,P118,C3428,East,9,416.62
2107,30-06-2025,P123,C1721,East,3,362.19
2108,10-08-2025,P132,C4509,East,6,444.57
2109,20-02-2025,P140,C0475,East,2,462.5
2110,23-08-2025,P136,C3073,East,6,413.44
2111,02-04-2025,P108,C3087,West,6,391.05
2112,01-05-2025,P112,C1763,South,2,314.42
2113,25-02-2025,P120,C4363,North,9,451.19
2114,16-01-2025,P149,C0337,North,4,482.23
2115,09-01-2025,P105,C2116,West,4,166.6
2116,11-05-2025,P146,C4971,South,5,461.63
2117,02-05-2025,P107,C4983,East,10,258.49
2118,15-10-2024,P116,C0427,North,3,78.49
2119,04-05-2025,P121,C1268,West,4,182.84
2120,19-10-2024,P106,C2423,West,2,138.49
2121,28-11-2024,P106,C2723,East,6,138.1
2122,27-07-2025,P104,C0515,East,4,67.55
2123,19-01-2025,P104,C2518,East,1,252.4
2124,13-12-2024,P135,C0721,North,1,327.49
2125,20-02-2025,P148,C3337,East,10,297.06
2126,30-03-2025,P143,C2563,East,8,233.05
2127,13-02-2025,P146,C3541,South,5,196.49
2128,10-04-2025,P120,C0981,South,10,315.96
2129,26-10-2024,P110,C3331,East,6,118.72
2130,18-10-2024,P127,C2514,North,10,462.81
2131,04-06-2025,P107,C0188,West,2,462.97
2132,19-09-2025,P148,C3133,West,10,91.98
2133,26-10-2024,P104,C4313,South,3,348.87
2134,25-05-2025,P109,C1012,West,9,113.63
2135,06-10-2024,P133,C1032,South,2,334.77
2136,02-12-2024,P132,C2916,West,3,342.67
2137,05-04-2025,P125,C4657,West,3,63.71
2138,05-01-2025,P113,C2220,West,10,409.83
2139,03-10-2024,P146,C0708,North,1,205.37
2140,05-07-2025,P115,C1140,East,8,108.28
2141,11-11-2024,P109,C4516,West,1,366.56
2142,30-11-2024,P111,C1195,North,1,482.07
2143,07-02-2025,P143,C3796,East,9,202.82
2144,03-08-2025,P132,C1056,East,4,300.43
2145,21-02-2025,P108,C1186,East,2,182.86
2146,31-03-2025,P112,C0367,East,9,448.06
2147,05-01-2025,P142,C0189,South,9,229.75
2148,15-03-2025,P125,C0360,East,9,62.91
2149,08-07-2025,P112,C2148,North,7,402.43
2150,30-03-2025,P120,C3909,East,8,479.58
2151,17-04-2025,P126,C4973,East,1,373.11
2152,12-03-2025,P102,C2107,North,9,487.42
2153,10-04-2025,P138,C4138,East,7,226.46
2154,28-06-2025,P145,C2127,South,1,92.2
2155,26-04-2025,P125,C2698,East,7,412.37
2156,31-10-2024,P115,C4218,West,9,278.9
2157,21-05-2025,P133,C3628,West,6,241.51
2158,25-08-2025,P140,C1947,North,4,225.21
2159,31-07-2025,P104,C3414,South,3,429.51
2160,28-05-2025,P102,C0723,North,4,300.21
2161,18-06-2025,P101,C2290,West,10,174.69
2162,08-12-2024,P149,C3664,North,10,326.93
2163,30-11-2024,P114,C4170,North,4,198.17
2164,04-01-2025,P149,C2101,East,4,302.05
2165,09-04-2025,P146,C4666,East,5,83.04
2166,14-04-2025,P146,C1000,East,8,414
2167,25-08-2025,P147,C0392,East,4,188.43
2168,09-04-2025,P109,C4595,South,10,211.28
2169,26-06-2025,P106,C3350,West,4,337.82
2170,12-03-2025,P137,C2715,South,3,345.88
2171,16-03-2025,P126,C4043,North,9,165.13
2172,30-03-2025,P133,C4236,West,9,386.7
2173,15-09-2025,P127,C2718,West,3,316.85
2174,12-11-2024,P111,C3012,South,3,286.49
2175,12-07-2025,P111,C4396,North,2,287.12
2176,25-07-2025,P110,C2011,East,4,68.78
2177,08-10-2024,P133,C4213,East,7,290.83
2178,28-09-2024,P120,C3461,West,7,337.61
2179,25-02-2025,P133,C0152,West,5,195.78
2180,06-06-2025,P136,C1793,West,5,380.33
2181,23-01-2025,P137,C2667,West,6,115.95
2182,03-08-2025,P115,C2928,South,2,471.93
2183,27-02-2025,P121,C2824,East,10,332.83
2184,07-06-2025,P133,C4003,East,9,368.84
